block_id,subtype,message_id,packet_count,offset_in_payload,decoder,min,max,unique_count,samples
4,1,27,3,35,f32le,0.0,0.0,1,0.0
4,1,27,3,36,u16le,0,0,1,0
4,1,27,3,36,i16le,0,0,1,0
4,1,27,3,36,u32le,0,1795162112,2,0 1795162112
4,1,27,3,36,i32le,0,1795162112,2,0 1795162112
4,1,27,3,37,u16le,0,0,1,0
4,1,27,3,37,i16le,0,0,1,0
4,1,27,3,37,u32le,0,7012352,2,0 7012352
4,1,27,3,37,i32le,0,7012352,2,0 7012352
4,1,27,3,37,f32le,0.0,0.0,1,0.0
4,1,27,3,38,u16le,0,27392,2,0 27392
4,1,27,3,38,i16le,0,27392,2,0 27392
4,1,27,3,38,u32le,0,27392,2,0 27392
4,1,27,3,38,i32le,0,27392,2,0 27392
4,1,27,3,38,f32le,0.0,0.0,1,0.0
4,1,27,3,39,u8,0,107,2,0 107
4,1,27,3,39,i8,0,107,2,0 107
4,1,27,3,39,u16le,0,107,2,0 107
4,1,27,3,39,i16le,0,107,2,0 107
4,1,27,3,39,u32le,0,107,2,0 107
4,1,27,3,39,i32le,0,107,2,0 107
4,1,27,3,39,f32le,0.0,0.0,1,0.0
4,1,27,3,40,u16le,0,0,1,0
4,1,27,3,40,i16le,0,0,1,0
4,1,27,3,40,u32le,570425344,587202560,2,570425344 587202560
4,1,27,3,40,i32le,570425344,587202560,2,570425344 587202560
4,1,27,3,40,f32le,0.0,0.0,1,0.0
4,1,27,3,41,u16le,0,0,1,0
4,1,27,3,41,i16le,0,0,1,0
4,1,27,3,41,u32le,790757376,790822912,2,790757376 790822912
4,1,27,3,41,i32le,790757376,790822912,2,790757376 790822912
4,1,27,3,41,f32le,0.0,0.0,1,0.0
4,1,27,3,42,u16le,8704,8960,2,8704 8960
4,1,27,3,42,i16le,8704,8960,2,8704 8960
4,1,27,3,42,u32le,3088896,3089152,2,3088896 3089152
4,1,27,3,42,i32le,3088896,3089152,2,3088896 3089152
4,1,27,3,42,f32le,0.0,0.0,1,0.0
4,1,27,3,43,u8,34,35,2,34 35
4,1,27,3,43,i8,34,35,2,34 35
4,1,27,3,43,u16le,12066,12067,2,12066 12067
4,1,27,3,43,i16le,12066,12067,2,12066 12067
4,1,27,3,43,u32le,12066,12067,2,12066 12067
4,1,27,3,43,i32le,12066,12067,2,12066 12067
4,1,27,3,43,f32le,0.0,0.0,1,0.0
4,1,27,3,44,u16le,47,47,1,47
4,1,27,3,44,i16le,47,47,1,47
4,1,27,3,44,u32le,2130706479,2147483695,2,2130706479 2147483695
4,1,27,3,44,i32le,-2147483601,2130706479,2,-2147483601 2130706479
4,1,27,3,45,u16le,0,0,1,0
4,1,27,3,45,i16le,0,0,1,0
4,1,27,3,45,u32le,8323072,8388608,2,8323072 8388608
4,1,27,3,45,i32le,8323072,8388608,2,8323072 8388608
4,1,27,3,45,f32le,0.0,0.0,1,0.0
4,1,27,3,46,u16le,32512,32768,2,32512 32768
4,1,27,3,46,i16le,-32768,32512,2,-32768 32512
4,1,27,3,46,u32le,32512,32768,2,32512 32768
4,1,27,3,46,i32le,32512,32768,2,32512 32768
4,1,27,3,46,f32le,0.0,0.0,1,0.0
4,1,27,3,47,u8,127,128,2,127 128
4,1,27,3,47,i8,-128,127,2,-128 127
4,1,27,3,47,u16le,127,128,2,127 128
4,1,27,3,47,i16le,127,128,2,127 128
4,1,27,3,47,u32le,127,128,2,127 128
4,1,27,3,47,i32le,127,128,2,127 128
4,1,27,3,47,f32le,0.0,0.0,1,0.0
4,1,27,3,48,u16le,0,0,1,0
4,1,27,3,48,i16le,0,0,1,0
4,1,27,3,48,u32le,134217728,134217728,1,134217728
4,1,27,3,48,i32le,134217728,134217728,1,134217728
4,1,27,3,48,f32le,0.0,0.0,1,0.0
4,1,27,3,49,u16le,0,0,1,0
4,1,27,3,49,i16le,0,0,1,0
4,1,27,3,49,u32le,117964800,117964800,1,117964800
4,1,27,3,49,i32le,117964800,117964800,1,117964800
4,1,27,3,49,f32le,0.0,0.0,1,0.0
4,1,27,3,50,u16le,2048,2048,1,2048
4,1,27,3,50,i16le,2048,2048,1,2048
4,1,27,3,50,u32le,460800,460800,1,460800
4,1,27,3,50,i32le,460800,460800,1,460800
4,1,27,3,50,f32le,0.0,0.0,1,0.0
4,1,27,3,51,u16le,1800,1800,1,1800
4,1,27,3,51,i16le,1800,1800,1,1800
4,1,27,3,51,u32le,1800,1800,1,1800
4,1,27,3,51,i32le,1800,1800,1,1800
4,1,27,3,51,f32le,0.0,0.0,1,0.0
4,1,27,3,52,u16le,7,7,1,7
4,1,27,3,52,i16le,7,7,1,7
4,1,27,3,52,u32le,1879048199,1879048199,1,1879048199
4,1,27,3,52,i32le,1879048199,1879048199,1,1879048199
4,1,27,3,53,u16le,0,0,1,0
4,1,27,3,53,i16le,0,0,1,0
4,1,27,3,53,u32le,393216000,393216000,1,393216000
4,1,27,3,53,i32le,393216000,393216000,1,393216000
4,1,27,3,53,f32le,0.0,0.0,1,0.0
4,1,27,3,54,u16le,28672,28672,1,28672
4,1,27,3,54,i16le,28672,28672,1,28672
4,1,27,3,54,u32le,1536000,1536000,1,1536000
4,1,27,3,54,i32le,1536000,1536000,1,1536000
4,1,27,3,54,f32le,0.0,0.0,1,0.0
4,1,27,3,55,u16le,6000,6000,1,6000
4,1,27,3,55,i16le,6000,6000,1,6000
4,1,27,3,55,u32le,6000,6000,1,6000
4,1,27,3,55,i32le,6000,6000,1,6000
4,1,27,3,55,f32le,0.0,0.0,1,0.0
4,1,27,3,56,u16le,23,23,1,23
4,1,27,3,56,i16le,23,23,1,23
4,1,27,3,56,u32le,3472883735,3489660951,2,3472883735 3489660951
4,1,27,3,56,i32le,-822083561,-805306345,2,-822083561 -805306345
4,1,27,3,57,u16le,0,0,1,0
4,1,27,3,57,i16le,0,0,1,0
4,1,27,3,58,u16le,52992,53248,2,52992 53248
4,1,27,3,58,i16le,-12544,-12288,2,-12544 -12288
4,1,27,3,59,u8,207,208,2,207 208
4,1,27,3,59,i8,-49,-48,2,-49 -48
4,1,29,8,4,u16le,256,256,1,256
4,1,29,8,4,i16le,256,256,1,256
4,1,29,8,4,u32le,655616,322896128,2,655616 322896128
4,1,29,8,4,i32le,655616,322896128,2,655616 322896128
4,1,29,8,4,f32le,0.0,0.0,1,0.0
4,1,29,8,5,u16le,2561,16129,2,2561 16129
4,1,29,8,5,i16le,2561,16129,2,2561 16129
4,1,29,8,5,u32le,2561,1261313,2,2561 1261313
4,1,29,8,5,i32le,2561,1261313,2,2561 1261313
4,1,29,8,5,f32le,0.0,0.0,1,0.0
4,1,29,8,6,u8,10,63,2,10 63
4,1,29,8,6,i8,10,63,2,10 63
4,1,29,8,6,u16le,10,4927,2,10 4927
4,1,29,8,6,i16le,10,4927,2,10 4927
4,1,29,8,6,u32le,4927,3909091338,5,4927 654311434 2231369738 3271557130 3909091338
4,1,29,8,6,i32le,-2063597558,654311434,5,-2063597558 -1023410166 -385875958 4927 654311434
4,1,29,8,6,f32le,-128.000153,0.0,2,-128.000153 0.0
4,1,29,8,7,u8,0,19,2,0 19
4,1,29,8,7,i8,0,19,2,0 19
4,1,29,8,7,u16le,0,19,2,0 19
4,1,29,8,7,i16le,0,19,2,0 19
4,1,29,8,7,u32le,126156800,3170893843,6,126156800 130220032 132710400 136773632 3137339411 3170893843
4,1,29,8,7,i32le,-1157627885,136773632,6,-1157627885 -1124073453 126156800 130220032 132710400 136773632
4,1,29,8,7,f32le,-0.03125,0.0,3,-0.03125 -0.001953 0.0
4,1,29,8,8,u16le,0,59648,5,0 9984 34048 49920 59648
4,1,29,8,8,i16le,-31488,9984,5,-31488 -15616 -5888 0 9984
4,1,29,8,8,u32le,492800,12386304,6,492800 508672 518400 534272 12255232 12386304
4,1,29,8,8,i32le,492800,12386304,6,492800 508672 518400 534272 12255232 12386304
4,1,29,8,8,f32le,0.0,0.0,1,0.0
4,1,29,8,9,u8,0,233,5,0 39 133 195 233
4,1,29,8,9,i8,-123,39,5,-123 -61 -23 0 39
4,1,29,8,9,u16le,1925,48384,6,1925 1987 2025 2087 47872 48384
4,1,29,8,9,i16le,-17664,2087,6,-17664 -17152 1925 1987 2025 2087
4,1,29,8,9,u32le,1925,48384,6,1925 1987 2025 2087 47872 48384
4,1,29,8,9,i32le,1925,48384,6,1925 1987 2025 2087 47872 48384
4,1,29,8,9,f32le,0.0,0.0,1,0.0
4,1,29,8,10,u8,7,189,4,7 8 187 189
4,1,29,8,10,i8,-69,8,4,-69 -67 7 8
4,1,29,8,10,u16le,7,189,4,7 8 187 189
4,1,29,8,10,i16le,7,189,4,7 8 187 189
4,1,29,8,10,u32le,187,1879048200,4,187 189 1879048199 1879048200
4,1,29,8,10,i32le,187,1879048200,4,187 189 1879048199 1879048200
4,1,29,8,10,f32le,0.0,0.0,1,0.0
4,1,29,8,11,u16le,0,0,1,0
4,1,29,8,11,i16le,0,0,1,0
4,1,29,8,11,u32le,393216000,1056964608,3,393216000 637534208 1056964608
4,1,29,8,11,i32le,393216000,1056964608,3,393216000 637534208 1056964608
4,1,29,8,11,f32le,0.0,0.5,2,0.0 0.5
4,1,29,8,12,u16le,0,28672,2,0 28672
4,1,29,8,12,i16le,0,28672,2,0 28672
4,1,29,8,12,u32le,1536000,71237632,3,1536000 69599232 71237632
4,1,29,8,12,i32le,1536000,71237632,3,1536000 69599232 71237632
4,1,29,8,12,f32le,0.0,0.0,1,0.0
4,1,29,8,13,u8,0,112,2,0 112
4,1,29,8,13,i8,0,112,2,0 112
4,1,29,8,13,u16le,6000,16128,3,6000 9728 16128
4,1,29,8,13,i16le,6000,16128,3,6000 9728 16128
4,1,29,8,13,u32le,6000,278272,3,6000 271872 278272
4,1,29,8,13,i32le,6000,278272,3,6000 271872 278272
4,1,29,8,13,f32le,0.0,0.0,1,0.0
4,1,29,8,14,u8,23,63,3,23 38 63
4,1,29,8,14,i8,23,63,3,23 38 63
4,1,29,8,14,u16le,23,1087,3,23 1062 1087
4,1,29,8,14,i16le,23,1087,3,23 1062 1087
4,1,29,8,14,u32le,1062,1157627927,3,1062 1087 1157627927
4,1,29,8,14,i32le,1062,1157627927,3,1062 1087 1157627927
4,1,29,8,14,f32le,0.0,2048.005615,2,0.0 2048.005615
4,1,29,8,15,u8,0,4,2,0 4
4,1,29,8,15,i8,0,4,2,0 4
4,1,29,8,15,u16le,0,4,2,0 4
4,1,29,8,15,i16le,0,4,2,0 4
4,1,29,8,15,u32le,4521984,1879048196,2,4521984 1879048196
4,1,29,8,15,i32le,4521984,1879048196,2,4521984 1879048196
4,1,29,8,15,f32le,0.0,0.0,1,0.0
4,1,29,8,16,u16le,0,17664,2,0 17664
4,1,29,8,16,i16le,0,17664,2,0 17664
4,1,29,8,16,u32le,16794880,393216000,2,16794880 393216000
4,1,29,8,16,i32le,16794880,393216000,2,16794880 393216000
4,1,29,8,16,f32le,0.0,0.0,1,0.0
4,1,29,8,17,u8,0,69,2,0 69
4,1,29,8,17,i8,0,69,2,0 69
4,1,29,8,17,u16le,69,28672,2,69 28672
4,1,29,8,17,i16le,69,28672,2,69 28672
4,1,29,8,17,u32le,1536000,1275134021,2,1536000 1275134021
4,1,29,8,17,i32le,1536000,1275134021,2,1536000 1275134021
4,1,29,8,17,f32le,0.0,33816852.0,2,0.0 33816852.0
4,1,29,8,18,u8,0,112,2,0 112
4,1,29,8,18,i8,0,112,2,0 112
4,1,29,8,18,u16le,256,6000,2,256 6000
4,1,29,8,18,i16le,256,6000,2,256 6000
4,1,29,8,18,u32le,6000,2857107712,2,6000 2857107712
4,1,29,8,18,i32le,-1437859584,6000,2,-1437859584 6000
4,1,29,8,18,f32le,-0.0,-0.0,1,-0.0
4,1,29,8,19,u8,1,23,2,1 23
4,1,29,8,19,i8,1,23,2,1 23
4,1,29,8,19,u16le,23,19457,2,23 19457
4,1,29,8,19,i16le,23,19457,2,23 19457
4,1,29,8,19,u32le,1152011265,3405774871,2,1152011265 3405774871
4,1,29,8,19,i32le,-889192425,1152011265,2,-889192425 1152011265
4,1,29,8,19,f32le,-8388631.0,1362.375122,2,-8388631.0 1362.375122
4,1,29,8,20,u8,0,76,2,0 76
4,1,29,8,20,i8,0,76,2,0 76
4,1,29,8,20,u16le,0,43596,2,0 43596
4,1,29,8,20,i16le,-21940,0,2,-21940 0
4,1,29,8,20,u32le,306489932,332070912,2,306489932 332070912
4,1,29,8,20,i32le,306489932,332070912,2,306489932 332070912
4,1,29,8,20,f32le,0.0,0.0,1,0.0
4,1,29,8,21,u8,0,170,2,0 170
4,1,29,8,21,i8,-86,0,2,-86 0
4,1,29,8,21,u16le,17578,51968,2,17578 51968
4,1,29,8,21,i16le,-13568,17578,2,-13568 17578
4,1,29,8,21,u32le,1297152,470959274,2,1297152 470959274
4,1,29,8,21,i32le,1297152,470959274,2,1297152 470959274
4,1,29,8,21,f32le,0.0,0.0,1,0.0
4,1,29,8,22,u8,68,203,2,68 203
4,1,29,8,22,i8,-53,68,2,-53 68
4,1,29,8,22,u16le,4676,5067,2,4676 5067
4,1,29,8,22,i16le,4676,5067,2,4676 5067
4,1,29,8,22,u32le,5067,1696338500,2,5067 1696338500
4,1,29,8,22,i32le,5067,1696338500,2,5067 1696338500
4,1,29,8,22,f32le,0.0,0.0,1,0.0
4,1,29,8,23,u8,18,19,2,18 19
4,1,29,8,23,i8,18,19,2,18 19
4,1,29,8,23,u16le,19,7186,2,19 7186
4,1,29,8,23,i16le,19,7186,2,19 7186
4,1,29,8,23,u32le,19,6626322,2,19 6626322
4,1,29,8,23,i32le,19,6626322,2,19 6626322
4,1,29,8,23,f32le,0.0,0.0,1,0.0
4,1,29,8,24,u8,0,28,2,0 28
4,1,29,8,24,i8,0,28,2,0 28
4,1,29,8,24,u16le,0,25884,2,0 25884
4,1,29,8,24,i16le,0,25884,2,0 25884
4,1,29,8,24,u32le,0,25884,2,0 25884
4,1,29,8,24,i32le,0,25884,2,0 25884
4,1,29,8,24,f32le,0.0,0.0,1,0.0
4,1,29,8,25,u8,0,101,2,0 101
4,1,29,8,25,i8,0,101,2,0 101
4,1,29,8,25,u16le,0,101,2,0 101
4,1,29,8,25,i16le,0,101,2,0 101
4,1,29,8,25,u32le,0,536871013,2,0 536871013
4,1,29,8,25,i32le,0,536871013,2,0 536871013
4,1,29,8,25,f32le,0.0,0.0,1,0.0
4,1,29,8,26,u16le,0,0,1,0
4,1,29,8,26,i16le,0,0,1,0
4,1,29,8,26,u32le,0,740294656,2,0 740294656
4,1,29,8,26,i32le,0,740294656,2,0 740294656
4,1,29,8,26,f32le,0.0,0.0,1,0.0
4,1,29,8,27,u16le,0,8192,2,0 8192
4,1,29,8,27,i16le,0,8192,2,0 8192
4,1,29,8,27,u32le,2891776,33554432,3,2891776 16777216 33554432
4,1,29,8,27,i32le,2891776,33554432,3,2891776 16777216 33554432
4,1,29,8,27,f32le,0.0,0.0,1,0.0
4,1,29,8,28,u8,0,32,2,0 32
4,1,29,8,28,i8,0,32,2,0 32
4,1,29,8,28,u16le,0,11296,2,0 11296
4,1,29,8,28,i16le,0,11296,2,0 11296
4,1,29,8,28,u32le,11296,131072,3,11296 65536 131072
4,1,29,8,28,i32le,11296,131072,3,11296 65536 131072
4,1,29,8,28,f32le,0.0,0.0,1,0.0
4,1,29,8,29,u8,0,44,2,0 44
4,1,29,8,29,i8,0,44,2,0 44
4,1,29,8,29,u16le,44,512,3,44 256 512
4,1,29,8,29,i16le,44,512,3,44 256 512
4,1,29,8,29,u32le,44,512,3,44 256 512
4,1,29,8,29,i32le,44,512,3,44 256 512
4,1,29,8,29,f32le,0.0,0.0,1,0.0
4,1,29,8,30,u8,0,2,3,0 1 2
4,1,29,8,30,i8,0,2,3,0 1 2
4,1,29,8,30,u16le,0,2,3,0 1 2
4,1,29,8,30,i16le,0,2,3,0 1 2
4,1,29,8,30,u32le,1,2969567232,6,1 2 2902458368 2936012800 2952790016 2969567232
4,1,29,8,30,i32le,-1392508928,2,6,-1392508928 -1358954496 -1342177280 -1325400064 1 2
4,1,29,8,30,f32le,-0.0,-0.0,1,-0.0
4,1,29,8,31,u16le,0,0,1,0
4,1,29,8,31,i16le,0,0,1,0
4,1,29,8,31,u32le,1879048192,2024865792,5,1879048192 2024603648 2024734720 2024800256 2024865792
4,1,29,8,31,i32le,1879048192,2024865792,5,1879048192 2024603648 2024734720 2024800256 2024865792
4,1,29,8,32,u16le,0,45312,5,0 44288 44800 45056 45312
4,1,29,8,32,i16le,-21248,0,5,-21248 -20736 -20480 -20224 0
4,1,29,8,32,u32le,393216000,2105061632,5,393216000 2105060608 2105061120 2105061376 2105061632
4,1,29,8,32,i32le,393216000,2105061632,5,393216000 2105060608 2105061120 2105061376 2105061632
4,1,29,8,32,f32le,0.0,0.0,1,0.0
4,1,29,8,33,u8,0,177,5,0 173 175 176 177
4,1,29,8,33,i8,-83,0,5,-83 -81 -80 -79 0
4,1,29,8,33,u16le,28672,30897,5,28672 30893 30895 30896 30897
4,1,29,8,33,i16le,28672,30897,5,28672 30893 30895 30896 30897
4,1,29,8,33,u32le,1536000,159217841,5,1536000 159217837 159217839 159217840 159217841
4,1,29,8,33,i32le,1536000,159217841,5,1536000 159217837 159217839 159217840 159217841
4,1,29,8,33,f32le,0.0,0.0,1,0.0
4,1,29,8,34,u8,112,120,2,112 120
4,1,29,8,34,i8,112,120,2,112 120
4,1,29,8,34,u16le,6000,32120,2,6000 32120
4,1,29,8,34,i16le,6000,32120,2,6000 32120
4,1,29,8,34,u32le,6000,3490282872,5,6000 1477016952 2416541048 2684976504 3490282872
4,1,29,8,34,i32le,-1878426248,1477016952,5,-1878426248 -1609990792 -804684424 6000 1477016952
4,1,29,8,34,f32le,-0.0,-0.0,1,-0.0
4,1,29,8,35,u8,23,125,2,23 125
4,1,29,8,35,i8,23,125,2,23 125
4,1,29,8,35,u16le,23,2429,2,23 2429
4,1,29,8,35,i16le,23,2429,2,23 2429
4,1,29,8,35,u32le,922746903,4070574461,6,922746903 956301335 1439697277 3515877757 3864529277 4070574461
4,1,29,8,35,i32le,-779089539,1439697277,6,-779089539 -430438019 -224392835 922746903 956301335 1439697277
4,1,29,8,35,f32le,8e-06,0.000122,2,8e-06 0.000122
4,1,29,8,36,u8,0,9,2,0 9
4,1,29,8,36,i8,0,9,2,0 9
4,1,29,8,36,u16le,0,53257,5,0 22537 36873 40969 53257
4,1,29,8,36,i16le,-28663,22537,5,-28663 -24567 -12279 0 22537
4,1,29,8,36,u32le,221708288,4075182089,6,221708288 221839360 3989934089 4008878089 4065710089 4075182089
4,1,29,8,36,i32le,-305033207,221839360,6,-305033207 -286089207 -229257207 -219785207 221708288 221839360
4,1,29,8,36,f32le,0.0,0.0,1,0.0
4,1,29,8,37,u8,0,208,5,0 88 144 160 208
4,1,29,8,37,i8,-112,88,5,-112 -96 -48 0 88
4,1,29,8,37,u16le,14080,62112,6,14080 14592 21968 53648 58968 62112
4,1,29,8,37,i16le,-11888,21968,6,-11888 -6568 -3424 14080 14592 21968
4,1,29,8,37,u32le,866048,351463000,6,866048 866560 351130000 351204000 351426000 351463000
4,1,29,8,37,i32le,866048,351463000,6,866048 866560 351130000 351204000 351426000 351463000
4,1,29,8,37,f32le,0.0,0.0,1,0.0
4,1,29,8,38,u8,55,242,6,55 57 85 209 230 242
4,1,29,8,38,i8,-47,85,6,-47 -26 -14 55 57 85
4,1,29,8,38,u16le,3383,62182,6,3383 3385 60881 61170 62037 62182
4,1,29,8,38,i16le,-4655,3385,6,-4655 -4366 -3499 -3354 3383 3385
4,1,29,8,38,u32le,3383,538243814,6,3383 3385 538242513 538242802 538243669 538243814
4,1,29,8,38,i32le,3383,538243814,6,3383 3385 538242513 538242802 538243669 538243814
4,1,29,8,38,f32le,0.0,0.0,1,0.0
4,1,29,8,39,u8,13,242,4,13 237 238 242
4,1,29,8,39,i8,-19,13,4,-19 -18 -14 13
4,1,29,8,39,u16le,13,5362,4,13 5357 5358 5362
4,1,29,8,39,i16le,13,5362,4,13 5357 5358 5362
4,1,29,8,39,u32le,13,1075844338,4,13 1075844333 1075844334 1075844338
4,1,29,8,39,i32le,13,1075844338,4,13 1075844333 1075844334 1075844338
4,1,29,8,39,f32le,0.0,2.501278,3,0.0 2.501277 2.501278
4,1,29,8,40,u8,0,20,2,0 20
4,1,29,8,40,i8,0,20,2,0 20
4,1,29,8,40,u16le,0,8212,2,0 8212
4,1,29,8,40,i16le,0,8212,2,0 8212
4,1,29,8,40,u32le,0,1212162068,2,0 1212162068
4,1,29,8,40,i32le,0,1212162068,2,0 1212162068
4,1,29,8,40,f32le,0.0,196736.3125,2,0.0 196736.3125
4,1,29,8,41,u8,0,32,2,0 32
4,1,29,8,41,i8,0,32,2,0 32
4,1,29,8,41,u16le,0,16416,2,0 16416
4,1,29,8,41,i16le,0,16416,2,0 16416
4,1,29,8,41,u32le,0,38289440,2,0 38289440
4,1,29,8,41,i32le,0,38289440,2,0 38289440
4,1,29,8,41,f32le,0.0,0.0,1,0.0
4,1,29,8,42,u8,0,64,2,0 64
4,1,29,8,42,i8,0,64,2,0 64
4,1,29,8,42,u16le,0,18496,2,0 18496
4,1,29,8,42,i16le,0,18496,2,0 18496
4,1,29,8,42,u32le,0,604129344,2,0 604129344
4,1,29,8,42,i32le,0,604129344,2,0 604129344
4,1,29,8,42,f32le,0.0,0.0,1,0.0
4,1,29,8,43,u8,0,72,2,0 72
4,1,29,8,43,i8,0,72,2,0 72
4,1,29,8,43,u16le,0,584,2,0 584
4,1,29,8,43,i16le,0,584,2,0 584
4,1,29,8,43,u32le,1040187392,2569273928,2,1040187392 2569273928
4,1,29,8,43,i32le,-1725693368,1040187392,2,-1725693368 1040187392
4,1,29,8,43,f32le,-0.0,0.125,2,-0.0 0.125
4,1,29,8,44,u8,0,2,2,0 2
4,1,29,8,44,i8,0,2,2,0 2
4,1,29,8,44,u16le,0,9218,2,0 9218
4,1,29,8,44,i16le,0,9218,2,0 9218
4,1,29,8,44,u32le,4063232,2862162946,2,4063232 2862162946
4,1,29,8,44,i32le,-1432804350,4063232,2,-1432804350 4063232
4,1,29,8,44,f32le,-0.0,-0.0,1,-0.0
4,1,29,8,45,u8,0,36,2,0 36
4,1,29,8,45,i8,0,36,2,0 36
4,1,29,8,45,u16le,15872,39204,2,15872 39204
4,1,29,8,45,i16le,-26332,15872,2,-26332 15872
4,1,29,8,45,u32le,15872,1101699364,2,15872 1101699364
4,1,29,8,45,i32le,15872,1101699364,2,15872 1101699364
4,1,29,8,45,f32le,0.0,21.324776,2,0.0 21.324776
4,1,29,8,46,u8,62,153,2,62 153
4,1,29,8,46,i8,-103,62,2,-103 62
4,1,29,8,46,u16le,62,43673,2,62 43673
4,1,29,8,46,i16le,-21863,62,2,-21863 62
4,1,29,8,46,u32le,62,54635161,2,62 54635161
4,1,29,8,46,i32le,62,54635161,2,62 54635161
4,1,29,8,46,f32le,0.0,0.0,1,0.0
4,1,29,8,47,u8,0,170,2,0 170
4,1,29,8,47,i8,-86,0,2,-86 0
4,1,29,8,47,u16le,0,16810,2,0 16810
4,1,29,8,47,i16le,0,16810,2,0 16810
4,1,29,8,47,u32le,213418,1879048192,2,213418 1879048192
4,1,29,8,47,i32le,213418,1879048192,2,213418 1879048192
4,1,29,8,47,f32le,0.0,0.0,1,0.0
4,1,29,8,48,u8,0,65,2,0 65
4,1,29,8,48,i8,0,65,2,0 65
4,1,29,8,48,u16le,0,833,2,0 833
4,1,29,8,48,i16le,0,833,2,0 833
4,1,29,8,48,u32le,833,393216000,2,833 393216000
4,1,29,8,48,i32le,833,393216000,2,833 393216000
4,1,29,8,48,f32le,0.0,0.0,1,0.0
4,1,29,8,49,u8,0,3,2,0 3
4,1,29,8,49,i8,0,3,2,0 3
4,1,29,8,49,u16le,3,28672,2,3 28672
4,1,29,8,49,i16le,3,28672,2,3 28672
4,1,29,8,49,u32le,3,1536000,2,3 1536000
4,1,29,8,49,i32le,3,1536000,2,3 1536000
4,1,29,8,49,f32le,0.0,0.0,1,0.0
4,1,29,8,50,u8,0,112,2,0 112
4,1,29,8,50,i8,0,112,2,0 112
4,1,29,8,50,u16le,0,6000,2,0 6000
4,1,29,8,50,i16le,0,6000,2,0 6000
4,1,29,8,50,u32le,0,6000,2,0 6000
4,1,29,8,50,i32le,0,6000,2,0 6000
4,1,29,8,50,f32le,0.0,0.0,1,0.0
4,1,29,8,51,u8,0,23,2,0 23
4,1,29,8,51,i8,0,23,2,0 23
4,1,29,8,51,u16le,0,23,2,0 23
4,1,29,8,51,i16le,0,23,2,0 23
4,1,29,8,51,u32le,0,385875991,3,0 369098775 385875991
4,1,29,8,51,i32le,0,385875991,3,0 369098775 385875991
4,1,29,8,51,f32le,0.0,0.0,1,0.0
4,1,29,8,52,u16le,0,0,1,0
4,1,29,8,52,i16le,0,0,1,0
4,1,29,8,52,u32le,0,219611136,3,0 219545600 219611136
4,1,29,8,52,i32le,0,219611136,3,0 219545600 219611136
4,1,29,8,52,f32le,0.0,0.0,1,0.0
4,1,29,8,53,u16le,0,5888,3,0 5632 5888
4,1,29,8,53,i16le,0,5888,3,0 5632 5888
4,1,29,8,53,u32le,0,857856,3,0 857600 857856
4,1,29,8,53,i32le,0,857856,3,0 857600 857856
4,1,29,8,53,f32le,0.0,0.0,1,0.0
4,1,29,8,54,u8,0,23,3,0 22 23
4,1,29,8,54,i8,0,23,3,0 22 23
4,1,29,8,54,u16le,0,3351,3,0 3350 3351
4,1,29,8,54,i16le,0,3351,3,0 3350 3351
4,1,29,8,54,u32le,0,3351,3,0 3350 3351
4,1,29,8,54,i32le,0,3351,3,0 3350 3351
4,1,29,8,54,f32le,0.0,0.0,1,0.0
4,1,29,8,55,u8,0,13,2,0 13
4,1,29,8,55,i8,0,13,2,0 13
4,1,29,8,55,u16le,0,13,2,0 13
4,1,29,8,55,i16le,0,13,2,0 13
4,1,29,8,55,u32le,0,1107296269,5,0 603979789 637534221 855638029 1107296269
4,1,29,8,55,i32le,0,1107296269,5,0 603979789 637534221 855638029 1107296269
4,1,29,8,55,f32le,0.0,32.00005,2,0.0 32.00005
4,1,29,8,56,u16le,0,0,1,0
4,1,29,8,56,i16le,0,0,1,0
4,1,29,8,56,u32le,0,37879808,5,0 35913728 36044800 36896768 37879808
4,1,29,8,56,i32le,0,37879808,5,0 35913728 36044800 36896768 37879808
4,1,29,8,56,f32le,0.0,0.0,1,0.0
4,1,29,8,57,u16le,0,16896,5,0 9216 9728 13056 16896
4,1,29,8,57,i16le,0,16896,5,0 9216 9728 13056 16896
4,1,29,8,58,u8,0,66,5,0 36 38 51 66
4,1,29,8,58,i8,0,66,5,0 36 38 51 66
4,1,29,8,58,u16le,0,578,5,0 548 550 563 578
4,1,29,8,58,i16le,0,578,5,0 548 550 563 578
4,1,29,8,59,u8,0,2,2,0 2
4,1,29,8,59,i8,0,2,2,0 2
4,1,69,5,4,u16le,256,256,1,256
4,1,69,5,4,i16le,256,256,1,256
4,1,69,5,4,u32le,2425088,2425088,1,2425088
4,1,69,5,4,i32le,2425088,2425088,1,2425088
4,1,69,5,4,f32le,0.0,0.0,1,0.0
4,1,69,5,5,u16le,9473,9473,1,9473
4,1,69,5,5,i16le,9473,9473,1,9473
4,1,69,5,5,u32le,805315841,805315841,1,805315841
4,1,69,5,5,i32le,805315841,805315841,1,805315841
4,1,69,5,5,f32le,0.0,0.0,1,0.0
4,1,69,5,6,u16le,37,37,1,37
4,1,69,5,6,i16le,37,37,1,37
4,1,69,5,6,u32le,1764753445,1764753445,1,1764753445
4,1,69,5,6,i32le,1764753445,1764753445,1,1764753445
4,1,69,5,7,u16le,12288,12288,1,12288
4,1,69,5,7,i16le,12288,12288,1,12288
